ID_aux;CODIGO;VIA;PREFERENCIA;PTJE_POND;TIPO_MATRICULA
id_8732587073295;51276;1;3;541,2;1
id_8730587073050;38009;1;1;576,9;1
id_8736587073661;16082;1;1;556,8;1
id_8736587073662;45014;1;3;548,85;1
id_8709587070928;14089;1;1;656;1
id_8709587070964;52495;1;1;459,1;1
id_8705587070517;38005;1;4;662,05;1
id_8701587070142;49108;1;1;534,85;1
id_8704587070485;41041;1;1;487,85;1
id_8704587070473;26040;1;1;531;1
id_8702587070228;38172;1;1;611,25;1
id_8702587070235;16054;1;1;755,7;1
id_8703587070394;52010;1;4;637,3;1
id_8703587070355;30035;1;2;659,45;1
id_8703587070351;40002;1;1;508,5;1
id_8703587070341;39103;1;1;586,5;1
id_8706587070696;12034;1;1;642,1;1
id_8706587070614;39130;1;1;515,1;1
id_8768587076868;16051;1;1;738,2;1
id_8765587076562;17082;1;2;620,7;1
id_8767587076757;16080;1;1;563,3;1
id_8767587076718;38013;1;1;530,8;1
id_8761587076145;11521;1;1;635,45;1
id_8761587076109;49015;1;1;503,2;1
id_8762587076294;21048;1;2;543,7;1
id_8763587076395;17827;1;1;642,55;1
id_8763587076343;41010;1;1;456;1
id_8763587076326;16054;1;1;780,2;1
id_8760587076085;41012;1;1;534,2;1
id_8760587076056;55003;1;11;466,1;2
id_8788587678850;52010;1;3;534,9;1
id_8788587678815;49107;1;1;486,55;1
id_8788587678807;11065;1;2;620,05;1
id_8781587678120;41015;1;3;540,7;1
id_8781587678136;52140;1;1;513,4;1
id_8784587678440;53309;1;1;525,2;1
id_8782587678299;52501;1;1;519,7;1
id_8782587678248;53103;1;1;495,05;1
id_8783587678393;45025;1;2;517,35;1
id_8783587678335;41009;1;4;656,2;1
id_8780587678089;53406;1;2;480,95;1
id_8780587678055;50809;1;1;595,5;1
id_8786587678640;38083;1;1;586,3;1
id_8798587679895;39119;1;3;613,55;1
id_8798587679870;41060;1;1;564,5;1
id_8799587679914;39128;1;1;478,7;1
id_8799587679949;48008;1;1;606,75;1
id_8799587679938;15160;2;1;628,2;4
id_8799587679902;49015;1;1;475;1
id_8795587679557;20076;1;1;569,4;1
id_8795587679556;39114;1;1;535,9;1
id_8795587679532;51140;1;1;496,65;1
id_8797587679782;55022;1;3;494,7;1
id_8797587679731;38162;1;1;535;1
id_8791587679104;46104;1;1;542,95;8
id_8791587679168;16103;1;1;774,25;1
id_8794587679481;49112;1;1;493,5;1
id_8794587679483;11003;1;1;606,2;1
id_8794587679496;49330;1;5;480,05;1
id_8794587679477;41000;1;1;468,5;1
id_8794587679441;11090;1;3;672,7;1
id_8794587679403;49005;1;1;583,6;1
id_8793587679308;53302;1;3;500,3;1
id_8793587679301;49014;1;1;564,45;1
id_8790587679081;41057;1;3;589,8;1
id_8790587679092;49022;1;1;547,9;1
id_8790587679031;45009;1;1;616,1;1
id_8790587679032;46401;1;3;515,6;1
id_8796587679681;45035;1;1;547,4;1
id_8796587679695;17838;1;2;603,25;1
id_8796587679601;41060;1;2;598,55;1
id_8758587675823;38083;1;3;597,9;1
id_8759587675950;21041;1;1;557,05;1
id_8759587675918;41058;1;1;584,7;1
id_8759587675949;41015;1;1;563,4;1
id_8759587675945;53309;1;2;538,15;1
id_8759587675903;14040;1;1;643,9;1
id_8759587675900;50930;1;7;560,5;1
id_8757587675761;13065;1;1;582,05;1
id_8752587675268;55066;1;2;489,8;1
id_8778587677841;13086;1;2;776,15;1
id_8775587677582;49212;1;2;554,6;1
id_8775587677529;49109;1;1;542,65;1
id_8775587677508;36063;1;1;495,7;1
id_8777587677725;53406;1;5;469,35;1
id_8771587677157;34007;1;1;643,35;1
id_8771587677139;46110;1;1;525,9;8
id_8774587677473;49313;1;1;482,45;1
id_8772587677290;30066;1;1;542,5;1
id_8772587677240;55022;1;1;628,8;1
id_8770587677050;23060;1;1;572;1
id_8776587677687;37040;1;1;519,95;1
id_8718587671831;36053;1;1;609;1
id_8719587671997;37095;1;2;498,8;1
id_8719587671941;11522;1;1;656,4;1
id_8715587671592;16013;1;1;576,1;1
id_8715587671523;16013;1;2;668,6;1
id_8711587671189;55020;1;4;486,2;1
id_8711587671166;13059;1;1;548,5;1
id_8714587671413;46301;1;5;488,1;1
id_8712587671270;20023;1;1;599;1
id_8710587671030;39122;1;1;606,25;1
id_8716587671626;51101;1;2;525,9;2
id_8716587671634;45008;1;1;512,85;1
id_8716587671633;45009;1;2;585,2;1
id_8716587671606;11028;1;1;707,4;1
id_8716587671669;39119;1;2;622,2;1
id_8749587674989;15222;1;1;604,9;1
id_8749587674994;11016;1;2;623,7;1
id_8749587674964;45037;1;1;505;1
id_8745587674552;15330;1;1;661,8;1
id_8747587674798;34088;1;1;564,5;1
id_8741587674199;50801;1;3;494,95;1
id_8744587674482;46303;1;1;540,85;1
id_8746587674611;41058;1;1;499,4;1
id_8728587672830;41007;1;1;527,5;1
id_8728587672862;50930;1;5;511,9;1
id_8729587672915;41004;1;2;619,3;1
id_8725587672590;41168;1;1;631,5;1
id_8725587672552;51173;1;1;597,05;1
id_8725587672527;17032;1;1;636,45;1
id_8727587672717;15330;1;1;668,3;1
id_8724587672458;46105;1;1;563,1;8
id_8724587672423;30065;1;2;506,2;1
id_8724587672460;11087;1;1;668,7;1
id_8735587673588;15312;1;5;632,8;1
id_8735587673519;39103;1;2;573,2;1
id_8735587673523;40030;1;1;559,65;1
id_8734587673428;21043;1;1;527,1;1
id_8732587673237;21041;1;2;519,95;1
id_8733587673392;46108;1;1;579,1;8
id_8730587673060;45009;1;1;556;1
id_8736587673653;49009;1;6;551,25;1
id_8736587673650;53306;1;3;590,8;1
id_8736587673610;20086;1;1;555;1
id_8708587670808;51163;1;3;456;1
id_8709587670995;49314;1;3;517,75;1
id_8709587670916;39116;1;1;549,65;1
id_8709587670926;45017;1;2;538,05;1
id_8705587670540;39132;1;2;625,1;1
id_8705587670503;21031;1;1;587,6;1
id_8705587670567;14099;1;2;507,3;1
id_8707587670793;16001;1;2;633;1
id_8701587670190;49017;1;1;574;1
id_8701587670159;46110;1;1;519,7;8
id_8701587670152;14012;1;2;568,8;1
id_8701587670111;39124;1;1;510,7;1
id_8701587670145;49001;1;1;585,15;1
id_8704587670470;26032;1;10;435,7;1
id_8704587670436;38170;1;5;737;1
id_8702587670296;38004;1;2;628,75;1
id_8702587670262;49015;1;1;490,05;1
id_8703587670360;49009;1;1;528,65;1
id_8700587670040;55062;1;3;514,6;1
id_8700587670009;53305;1;2;632,25;1
id_8706587670693;26032;1;1;477,1;1
id_8706587670653;12046;1;1;696,95;1
id_8706587670611;26084;1;2;642,4;1
id_8706587670613;21043;1;5;466,3;1
id_8706587670634;49106;1;11;481,5;2
id_8706587670608;16047;1;1;630,6;1
id_8706587670609;16008;1;2;664,95;1
id_8768587676853;41009;1;11;532,7;2
id_8768587676808;11520;1;2;641,2;1
id_8769587676906;13024;1;2;692;1
id_8765587676560;50526;1;1;495,7;1
id_8767587676718;14037;1;1;585;1
id_8764587676404;15440;1;1;526,7;1
id_8762587676249;44020;1;1;572,7;1
id_8762587676241;24048;1;4;713,2;1
id_8763587676395;41046;1;1;579,9;1
id_8763587676377;24033;1;1;624,5;1
id_8763587676372;20007;1;1;565,9;1
id_8763587676345;44016;1;11;688,1;2
id_8763587676336;43038;1;1;684,9;1
id_8189581878915;14037;1;2;611,6;1
id_8189581878938;34007;1;1;571,3;1
id_8185581878555;27052;1;2;577,8;1
id_8187581878788;55054;1;1;517,3;1
id_8187581878785;18046;1;2;507,9;1
id_8181581878121;51240;1;2;513,95;1
id_8181581878122;49104;1;1;474,65;1
id_8181581878165;41048;1;1;696,8;1
id_8184581878456;38326;1;1;535,2;8
id_8183581878356;51111;1;1;502,5;1
id_8180581878005;46303;1;1;564;1
id_8180581878060;47302;1;1;746,9;1
id_8198581879899;41034;1;1;522,7;1
id_8198581879856;19052;1;1;565,3;1
id_8198581879849;50930;1;2;521,2;1
id_8198581879845;38174;1;1;586,1;1
id_8197581879759;53309;1;2;558,7;1
id_8197581879727;45038;1;3;523,15;1
id_8192581879271;45009;1;1;560,3;1
id_8192581879203;49314;1;1;570,05;1
id_8193581879330;34057;1;1;559,6;1
id_8190581879086;12049;1;1;659,45;1
id_8190581879078;49011;1;5;473,1;1
id_8190581879025;49111;1;1;506,6;1
id_8190581879020;21047;1;1;480,25;1
id_8155581875591;39409;1;1;547,4;1
id_8155581875562;53305;1;1;668,1;1
id_8157581875795;21081;1;1;556,4;1
id_8157581875755;15271;1;2;624;1
id_8152581875279;50802;1;3;508;1
id_8152581875204;50931;1;1;540,7;1
id_8152581875265;11040;3;3;802,026;1
id_8153581875332;46402;1;1;456,35;1
id_8150581875094;38003;1;1;609,6;1
id_8150581875012;12035;1;1;619,65;1
id_8175581877567;21082;1;1;527,4;1
id_8177581877770;16036;1;1;685;1
id_8177581877725;46302;1;1;579,75;1
id_8171581877174;41031;1;1;500,7;1
id_8174581877420;15380;1;2;632,1;1
id_8173581877312;53403;1;1;690,65;1
id_8173581877337;46305;1;1;573,85;1
id_8170581877042;47302;1;1;747,3;1
id_8176581877683;49113;1;11;494,25;8
id_8176581877694;30086;1;1;642,9;1
id_8176581877644;11061;1;1;606;1
id_8176581877607;40030;1;1;611,25;1
id_8118581871874;34087;1;1;704,48;1
id_8119581871968;49109;1;1;536,1;1
id_8115581871593;46301;1;2;624,4;1
id_8115581871590;49107;1;1;497,85;1
id_8115581871508;12052;1;1;629;1
id_8117581871781;51185;1;1;526,5;1
id_8117581871798;20011;1;1;673,1;1
id_8117581871767;33023;1;1;483;1
id_8111581871185;46108;1;1;507,2;8
id_8111581871183;15340;1;2;639,6;1
id_8111581871158;51140;1;2;486,35;1
id_8114581871471;46402;1;2;463;1
id_8114581871420;13014;1;1;599,75;1
id_8114581871460;40030;1;1;601,1;1
id_8112581871294;53309;1;8;566,3;1
id_8112581871221;38325;1;2;522,45;1
id_8112581871209;51151;1;1;501,8;1
id_8113581871348;55086;1;4;479,4;1
id_8113581871309;41009;1;9;490,8;1
id_8110581871083;49102;1;1;563,85;1
id_8116581871602;50930;1;1;558;1
id_8148581874818;41059;1;2;590,1;1
id_8148581874841;35061;1;1;526,5;1
id_8148581874842;16044;1;1;624,7;1
id_8148581874823;21024;1;1;483,1;1
id_8145581874558;51153;1;11;464,2;2
id_8145581874570;55041;1;1;532;1
id_8147581874783;50510;1;1;546,3;1
id_8147581874794;49104;1;1;581,3;1
id_8147581874796;51130;1;1;629,6;1
id_8147581874773;16040;1;1;707;1
id_8147581874776;49017;1;1;542,6;1
id_8147581874702;39119;1;1;589,1;1
id_8141581874112;21047;1;3;449,9;1
id_8141581874113;46108;1;1;552;8
id_8144581874458;39401;1;1;536,25;1
id_8140581874014;25069;1;1;476,15;1
id_8140581874041;51253;1;3;532;1
id_8146581874603;18084;1;1;646,2;1
id_8129581872954;20098;3;11;733,4;2
id_8129581872915;18094;1;1;582,5;1
id_8129581872907;42002;1;1;672,5;1
id_8125581872547;18094;1;1;582,1;1
id_8127581872782;18083;1;2;624,1;1
id_8127581872792;18093;1;2;701,5;1
id_8127581872768;44021;1;3;683,2;1
id_8124581872464;18089;1;6;724,2;1
id_8122581872211;25016;1;1;521,95;1
id_8122581872249;25046;1;1;554;1
id_8122581872203;25061;1;1;542,8;1
id_8123581872324;19040;1;3;776,1;1
id_8120581872090;39110;1;1;531,9;1
id_8120581872096;18089;1;2;675,7;1
id_8120581872006;18093;1;1;633,9;1
id_8120581872066;51240;1;2;599,4;1
id_8126581872612;18090;1;6;634,6;1
id_8126581872639;18087;1;1;743,3;1
id_8139581873952;51275;1;1;487,35;1
id_8135581873578;38013;1;1;546,1;1
id_8137581873775;38171;1;3;623,6;1
id_8137581873704;51210;1;1;640,2;1
id_8137581873767;51253;1;3;508,95;2
id_8131581873181;17089;1;2;659,4;1
id_8132581873217;25024;1;1;615,5;1
id_8132581873269;25001;3;1;825,574;1
id_8133581873347;14004;1;1;593,05;1
id_8133581873320;41029;1;2;388,7;1
id_8130581873008;11063;1;1;666,45;1
id_8136581873679;52020;1;1;653,6;1
id_8136581873663;16013;1;2;584,55;1
id_8105581870599;55041;1;2;519,7;1
id_8105581870565;14004;1;1;536,1;1
id_8107581870704;55024;1;2;567,7;1
id_8104581870447;14037;1;2;588,7;1
id_8104581870442;26303;1;1;574,9;1
id_8102581870257;49105;1;11;560;2
id_8103581870310;12052;1;1;618,6;1
id_8103581870334;14032;1;1;668,45;1
id_8103581870368;26010;1;1;505,3;1
id_8100581870034;15412;1;1;501,9;1
id_8106581870663;41026;1;3;525,6;1
id_8168581876894;26008;3;1;799,038;1
id_8168581876893;13001;1;5;581,55;1
id_8169581876939;41098;1;2;575,8;1
id_8169581876907;49102;1;11;532,8;2
id_8169581876901;15433;1;1;541,9;1
id_8167581876774;32163;1;2;497,6;1
id_8164581876493;32029;1;1;527,75;1
id_8164581876479;17808;1;1;551,3;1
id_8162581876279;50126;1;3;530,1;1
id_8162581876229;23061;1;1;557,4;1
id_8162581876268;14002;1;1;613,4;1
id_8162581876262;19041;1;2;641,3;1
id_8160581876094;27022;1;1;464,8;1
id_8166581876643;27028;1;1;620,7;1
id_8166581876621;11037;1;1;666,4;1
id_8189581978903;51210;1;2;531,9;1
id_8185581978545;41165;1;1;588,8;1
id_8187581978784;32006;1;1;640,2;1
id_8187581978709;11078;1;1;672,7;1
id_8181581978197;27022;1;11;460,8;2
id_8181581978122;27022;1;1;467,3;1
id_8184581978495;27001;1;1;597;1
id_8184581978409;51241;1;1;598,2;1
id_8183581978385;27020;1;1;542,1;1
id_8183581978376;49002;1;2;564,25;1
id_8183581978316;27040;1;9;478,1;2
id_8183581978303;27023;1;1;425,1;1
id_8183581978367;55011;1;4;539,1;3
id_8180581978082;19048;1;2;673,8;1
id_8180581978004;19022;1;1;527,8;1
id_8186581978682;27020;1;1;551,7;1
id_8186581978670;27050;1;1;576,1;1
id_8186581978606;27001;1;1;518,3;1
id_8198581979814;50919;1;1;658,7;1
id_8198581979847;27051;1;1;493,1;1
id_8198581979869;15463;1;1;514,7;1
id_8199581979957;27050;1;1;478,2;1
id_8195581979591;18093;1;1;600,4;1
id_8197581979749;27080;1;1;532,6;1
id_8191581979156;55062;1;1;488,9;1
id_8191581979140;50930;1;1;624;1
id_8194581979461;26063;1;4;550,7;1
id_8194581979466;27050;1;11;558,4;2
id_8192581979253;54303;1;1;587,3;1
id_8190581979076;13078;1;2;586,35;1
id_8190581979036;13104;1;2;633,3;1
id_8196581979628;50109;1;2;575,1;1
id_8196581979605;37018;3;1;805,458;1
id_8155581975579;41026;1;5;499;1
id_8155581975562;53306;1;3;552,15;1
id_8151581975153;44042;1;11;557,8;2
id_8151581975136;49306;1;2;596,5;1
id_8154581975463;49308;1;2;541;1
id_8153581975381;30068;1;11;513;2
id_8150581975055;37062;1;1;561,3;1
id_8150581975068;23061;1;1;542,35;1
id_8156581975690;40040;1;1;593,6;1
id_8156581975610;23068;1;11;525,9;2
id_8156581975629;30000;1;1;533,1;1
id_8178581977868;49225;1;1;602,45;1
id_8175581977554;49225;1;1;520,55;1
id_8177581977725;49210;1;1;468,9;1
id_8171581977139;40043;1;1;582,85;1
id_8171581977136;35079;1;5;587,55;1
id_8171581977101;49201;1;3;563,15;1
id_8174581977490;34020;1;1;758,15;1
id_8174581977455;35023;1;1;652,35;1
id_8174581977454;49222;1;4;494,1;2
id_8174581977456;34026;1;1;692,9;1
id_8174581977475;35020;1;1;703,7;1
id_8174581977476;35078;1;1;565,9;1
id_8174581977417;34026;1;3;701,9;1
id_8174581977411;34026;1;3;704,85;1
id_8174581977448;34028;1;1;521,8;1
id_8174581977442;13031;1;1;666,65;1
id_8174581977446;35062;1;1;722,9;1
id_8174581977425;35041;1;1;661,4;1
id_8174581977424;34088;1;1;541,85;1
id_8174581977435;34041;1;1;661,05;1
id_8174581977433;34088;3;1;754,954;1
id_8174581977430;15111;1;1;620,1;1
id_8174581977402;34018;1;1;627,9;1
id_8170581977084;49210;1;11;525,45;2
id_8170581977004;34007;1;1;677,8;1
id_8176581977648;35007;1;1;549,4;1
id_8118581971896;34003;1;1;637,9;1
id_8118581971812;35077;1;11;580,4;8
id_8118581971842;34060;1;1;598;1
id_8118581971835;39422;1;3;752,2;1
id_8111581971179;50519;1;2;508,35;1
id_8111581971131;37062;1;1;594,15;1
id_8114581971434;37064;1;4;552,1;1
id_8112581971202;19028;1;1;517,16;1
id_8113581971392;41068;1;1;553;1
id_8113581971325;51273;1;2;565,45;1
id_8110581971010;18046;1;1;593,4;1
id_8116581971658;39127;1;1;589,8;1
id_8148581974884;38009;1;2;628,1;1
id_8149581974959;24085;1;1;603,6;1
id_8149581974903;26083;1;5;535,1;1
id_8145581974517;12024;1;1;627,2;1
id_8147581974788;24087;1;1;496,6;1
id_8147581974729;53310;1;1;738,2;1
id_8147581974738;45009;1;3;645,7;1
id_8141581974146;50926;1;1;492,75;1
id_8141581974106;24040;1;1;531,45;1
id_8144581974492;54305;1;1;539,15;1
id_8143581974358;49022;1;1;500,15;1
id_8143581974351;55054;1;1;492,1;1
id_8143581974320;55045;1;1;483,2;1
id_8146581974684;51240;1;2;525,45;1
id_8146581974657;43024;1;2;682,8;1
id_8146581974601;24048;1;3;670,3;1
id_8128581972899;24090;1;2;491,8;1
id_8128581972838;55054;1;11;517,7;2
id_8128581972809;24084;1;2;496,65;1
id_8129581972988;43024;1;5;697,5;1
id_8129581972990;24046;1;2;491,6;2
id_8129581972900;12057;1;4;741,65;1
id_8129581972968;24040;1;2;512,45;1
id_8125581972554;55002;1;2;554,5;1
id_8125581972529;55045;1;2;462,9;1
id_8125581972568;18068;1;1;556,1;1
id_8121581972119;41046;1;11;531,5;2
id_8121581972145;29049;1;2;576,35;1
id_8121581972138;25041;1;1;538;1
id_8121581972103;24047;1;1;752,2;1
id_8124581972479;16100;1;1;661,9;1
id_8124581972462;24013;1;3;703,1;1
id_8122581972229;24067;1;10;713,8;1
id_8122581972260;24048;1;2;709,4;1
id_8123581972375;24097;1;1;594,2;1
id_8123581972372;24091;1;2;450,6;1
id_8123581972363;55002;1;2;461,6;1
id_8120581972097;38162;1;3;642,8;1
id_8120581972010;51255;1;1;621,15;1
id_8120581972030;16100;1;1;676,5;3
id_8126581972613;41098;1;1;553,2;1
id_8126581972610;34062;1;1;572,35;1
id_8126581972620;27070;1;9;738,3;1
id_8139581973961;50802;1;1;538,1;1
id_8135581973579;20024;1;1;702,4;1
id_8135581973515;21089;1;4;505,1;1
id_8137581973759;46304;1;1;494;1
id_8137581973718;50930;1;2;537,9;1
id_8131581973196;50928;1;1;489,6;1
id_8131581973155;46401;1;1;494,2;1
id_8131581973124;21043;1;1;541,1;1
id_8134581973499;16048;1;1;655,6;1
id_8134581973466;11060;1;1;696,3;1
id_8132581973258;39109;1;1;662,45;1
id_8132581973277;16035;1;1;625;1
id_8132581973274;15360;1;2;685,7;1
id_8133581973348;51154;1;11;520,75;2
id_8133581973325;43006;1;1;547,7;1
id_8133581973308;51150;1;1;575,95;1
id_8130581973082;55062;1;1;521,6;1
id_8130581973032;43028;1;1;646,5;1
id_8136581973699;54301;1;4;487,6;1
id_8136581973616;52177;1;2;517,1;1
id_8136581973660;38162;1;2;592;1
id_8109581970983;38175;1;5;656,5;1
id_8109581970914;38032;1;2;581,9;1
id_8109581970925;51181;1;1;474,4;1
id_8109581970967;40022;1;1;524;1
id_8105581970542;49103;1;4;503,05;1
id_8105581970529;17077;1;2;558,35;1
id_8105581970565;50926;1;1;531,4;1
id_8107581970782;53203;1;2;481,7;1
id_8107581970786;11011;1;1;600,1;1
id_8107581970704;16092;1;4;702,55;1
id_8101581970195;46305;1;2;540,75;1
id_8101581970145;12008;1;1;620,6;1
id_8101581970127;38174;1;1;676,3;1
id_8101581970131;41129;1;1;490,8;1
id_8101581970136;13088;1;1;677,4;1
id_8104581970454;38080;1;2;526,8;1
id_8104581970476;39119;1;1;574,8;1
id_8104581970419;41029;1;1;449,6;1
id_8102581970252;41020;1;1;495,2;1
id_8102581970272;40074;1;2;575,15;1
id_8102581970270;38170;1;2;737,8;1
id_8102581970215;17086;1;1;661,6;1
id_8102581970211;49017;1;3;590,85;1
id_8102581970237;23013;1;1;617,9;1
id_8102581970208;22075;1;1;541,35;1
id_8103581970381;22076;1;1;602,45;1
id_8103581970303;44042;1;1;565,6;1
id_8100581970086;41029;1;1;600,6;1
id_8100581970095;44001;1;1;556,2;1
id_8100581970037;49113;1;1;478,4;1
id_8100581970032;21047;1;2;457,45;1
id_8100581970063;50930;1;3;567,1;1
id_8168581976857;39105;1;1;548,2;1
id_8169581976950;50528;1;2;626,1;1
id_8161581976165;41066;1;1;591,5;1
id_8162581976253;17840;1;1;706,65;1
id_8162581976204;49208;1;2;470,4;1
id_8160581976073;39401;1;1;539,8;1
id_8160581976070;21012;1;2;577,4;1
id_8160581976044;41026;1;4;497,5;1
id_8166581976690;38006;1;1;542,5;1
id_8166581976653;52100;1;3;518,6;1
id_8166581976642;41030;1;1;501,8;1
id_8185581578573;39133;1;6;539,45;1
id_8185581578511;20098;3;11;678,808;2
id_8185581578537;20022;1;11;545,8;2
id_8185581578533;40040;1;3;488,3;1
id_8185581578565;50931;1;1;542,7;1
id_8187581578793;55010;1;3;467,1;1
id_8187581578758;41019;1;1;570,95;1
id_8187581578754;52020;1;1;557,45;1
id_8181581578193;27080;1;1;545,9;1
id_8184581578451;41039;1;1;521,9;1
id_8184581578479;38172;1;1;654;1
id_8184581578473;45009;1;6;606,7;1
id_8184581578470;45041;1;1;639,75;1
id_8184581578406;50919;1;2;549,45;1
id_8182581578298;39107;1;2;570,3;1
id_8182581578228;16005;1;1;672,7;1
id_8182581578207;38173;1;2;639,55;1
id_8180581578097;53106;1;1;587,85;1
id_8186581578689;49014;1;2;560,3;1
id_8198581579846;21074;1;2;499,45;1
id_8198581579831;45037;1;1;575,35;1
id_8199581579940;12033;1;1;706,4;1
id_8199581579936;23068;1;1;747;1
id_8199581579904;49102;1;11;511,35;2
id_8199581579967;38004;1;1;659,95;1
id_8199581579966;49330;1;1;482,8;1
id_8195581579501;49209;1;1;487,3;1
id_8118581571847;16050;1;1;737,1;1
id_8119581571925;46108;1;6;515,2;8
id_8119581571901;46109;1;1;466,4;8
id_8117581571795;50927;1;4;595,7;1
id_8111581571132;45025;1;1;599,9;1
id_8114581571421;49011;1;5;487,3;1
id_8112581571288;50927;1;2;595,7;1
id_8112581571228;53203;1;1;563;1
id_8110581571082;49104;1;1;490,7;1
id_8110581571071;12062;1;1;634,1;1
id_8116581571654;46104;1;1;510,2;8
id_8116581571615;14015;1;1;568,8;1
id_8116581571646;16007;2;2;613,3;4
id_8148581574828;49014;1;1;571,3;1
id_8145581574501;46104;1;1;529,6;8
id_8147581574776;16093;1;1;718,15;1
id_8147581574716;51140;1;2;544,6;1
id_8147581574749;41097;1;1;515,3;1
id_8147581574744;21048;1;1;470,5;1
id_8141581574193;38325;1;1;623,35;1
id_8141581574177;12013;1;1;686,3;1
id_8141581574108;38013;1;2;584,2;1
id_8144581574456;46110;1;1;618,5;8
id_8144581574473;15220;1;1;636,7;1
id_8144581574411;12056;1;1;737,9;1
id_8144581574413;52070;1;3;608,25;1
id_8144581574445;15300;1;2;676,4;1
id_8144581574401;11042;1;1;692,2;1
id_8142581574222;21047;1;1;454,05;1
id_8142581574233;51151;1;3;504,55;1
id_8142581574201;38176;1;1;520,7;1
id_8143581574366;16066;1;2;597,2;1
id_8140581574082;44022;1;1;521,6;1
id_8140581574072;15300;1;1;670,1;1
id_8140581574048;49102;1;1;532,85;1
id_8128581572828;26045;1;1;575,2;1
id_8129581572910;38163;1;1;621;1
id_8121581572190;16070;1;1;648,25;1
id_8121581572144;16009;1;2;631,85;1
id_8121581572130;41071;1;1;624,7;1
id_8124581572479;41009;1;5;462,1;1
id_8123581572392;47131;1;2;542,8;1
